date,healthcare_id,medicine_name,quantity_sold,upazila
2024-01-17,PH015,Antihistamine Syrup,10,Khalishpur
2024-01-17,PH015,Vitamin C 500mg,19,Khalishpur
2024-01-17,PH015,Ranitidine 150mg,19,Khalishpur
2024-01-17,PH015,Antacid Tablet,21,Khalishpur
2024-01-17,PH015,Insulin (vial),4,Khalishpur
2024-01-17,PH015,Atorvastatin 10mg,7,Khalishpur
2024-01-17,PH015,Losartan 50mg,8,Khalishpur
2024-01-18,PH015,Paracetamol 500mg,34,Khalishpur
2024-01-18,PH015,ORS Sachet,13,Khalishpur
2024-01-18,PH015,Metronidazole 400mg,14,Khalishpur
2024-01-18,PH015,Cetirizine 10mg,14,Khalishpur
2024-01-18,PH015,Amoxicillin 500mg,8,Khalishpur
2024-01-18,PH015,Azithromycin 500mg,6,Khalishpur
2024-01-18,PH015,Zinc 20mg (child),8,Khalishpur
2024-01-18,PH015,Ciprofloxacin 500mg,5,Khalishpur
2024-01-18,PH015,Antihistamine Syrup,10,Khalishpur
2024-01-18,PH015,Vitamin C 500mg,19,Khalishpur
2024-01-18,PH015,Ranitidine 150mg,13,Khalishpur
2024-01-18,PH015,Antacid Tablet,22,Khalishpur
2024-01-18,PH015,Insulin (vial),4,Khalishpur
2024-01-18,PH015,Atorvastatin 10mg,7,Khalishpur
2024-01-18,PH015,Losartan 50mg,7,Khalishpur
2024-01-19,PH015,Paracetamol 500mg,33,Khalishpur
2024-01-19,PH015,ORS Sachet,20,Khalishpur
2024-01-19,PH015,Metronidazole 400mg,12,Khalishpur
2024-01-19,PH015,Cetirizine 10mg,16,Khalishpur
2024-01-19,PH015,Amoxicillin 500mg,12,Khalishpur
2024-01-19,PH015,Azithromycin 500mg,7,Khalishpur
2024-01-19,PH015,Zinc 20mg (child),12,Khalishpur
2024-01-19,PH015,Ciprofloxacin 500mg,6,Khalishpur
2024-01-19,PH015,Antihistamine Syrup,11,Khalishpur
2024-01-19,PH015,Vitamin C 500mg,21,Khalishpur
2024-01-19,PH015,Ranitidine 150mg,14,Khalishpur
2024-01-19,PH015,Antacid Tablet,17,Khalishpur
2024-01-19,PH015,Insulin (vial),4,Khalishpur
2024-01-19,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-19,PH015,Losartan 50mg,9,Khalishpur
2024-01-20,PH015,Paracetamol 500mg,37,Khalishpur
2024-01-20,PH015,ORS Sachet,16,Khalishpur
2024-01-20,PH015,Metronidazole 400mg,12,Khalishpur
2024-01-20,PH015,Cetirizine 10mg,16,Khalishpur
2024-01-20,PH015,Amoxicillin 500mg,7,Khalishpur
2024-01-20,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-20,PH015,Zinc 20mg (child),12,Khalishpur
2024-01-20,PH015,Ciprofloxacin 500mg,6,Khalishpur
2024-01-20,PH015,Antihistamine Syrup,9,Khalishpur
2024-01-20,PH015,Vitamin C 500mg,23,Khalishpur
2024-01-20,PH015,Ranitidine 150mg,12,Khalishpur
2024-01-20,PH015,Antacid Tablet,17,Khalishpur
2024-01-20,PH015,Insulin (vial),3,Khalishpur
2024-01-20,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-20,PH015,Losartan 50mg,7,Khalishpur
2024-01-21,PH015,Paracetamol 500mg,40,Khalishpur
2024-01-21,PH015,ORS Sachet,21,Khalishpur
2024-01-21,PH015,Metronidazole 400mg,13,Khalishpur
2024-01-21,PH015,Cetirizine 10mg,14,Khalishpur
2024-01-21,PH015,Amoxicillin 500mg,8,Khalishpur
2024-01-21,PH015,Azithromycin 500mg,7,Khalishpur
2024-01-21,PH015,Zinc 20mg (child),11,Khalishpur
2024-01-21,PH015,Ciprofloxacin 500mg,6,Khalishpur
2024-01-21,PH015,Antihistamine Syrup,9,Khalishpur
2024-01-21,PH015,Vitamin C 500mg,20,Khalishpur
2024-01-21,PH015,Ranitidine 150mg,19,Khalishpur
2024-01-21,PH015,Antacid Tablet,22,Khalishpur
2024-01-21,PH015,Insulin (vial),4,Khalishpur
2024-01-21,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-21,PH015,Losartan 50mg,7,Khalishpur
2024-01-22,PH015,Paracetamol 500mg,27,Khalishpur
2024-01-22,PH015,ORS Sachet,20,Khalishpur
2024-01-22,PH015,Metronidazole 400mg,9,Khalishpur
2024-01-22,PH015,Cetirizine 10mg,11,Khalishpur
2024-01-22,PH015,Amoxicillin 500mg,9,Khalishpur
2024-01-22,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-22,PH015,Zinc 20mg (child),10,Khalishpur
2024-01-22,PH015,Ciprofloxacin 500mg,6,Khalishpur
2024-01-22,PH015,Antihistamine Syrup,12,Khalishpur
2024-01-22,PH015,Vitamin C 500mg,24,Khalishpur
2024-01-22,PH015,Ranitidine 150mg,16,Khalishpur
2024-01-22,PH015,Antacid Tablet,18,Khalishpur
2024-01-22,PH015,Insulin (vial),4,Khalishpur
2024-01-22,PH015,Atorvastatin 10mg,5,Khalishpur
2024-01-22,PH015,Losartan 50mg,7,Khalishpur
2024-01-23,PH015,Paracetamol 500mg,41,Khalishpur
2024-01-23,PH015,ORS Sachet,21,Khalishpur
2024-01-23,PH015,Metronidazole 400mg,12,Khalishpur
2024-01-23,PH015,Cetirizine 10mg,15,Khalishpur
2024-01-23,PH015,Amoxicillin 500mg,12,Khalishpur
2024-01-23,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-23,PH015,Zinc 20mg (child),11,Khalishpur
2024-01-23,PH015,Ciprofloxacin 500mg,7,Khalishpur
2024-01-23,PH015,Antihistamine Syrup,11,Khalishpur
2024-01-23,PH015,Vitamin C 500mg,21,Khalishpur
2024-01-23,PH015,Ranitidine 150mg,14,Khalishpur
2024-01-23,PH015,Antacid Tablet,15,Khalishpur
2024-01-23,PH015,Insulin (vial),5,Khalishpur
2024-01-23,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-23,PH015,Losartan 50mg,7,Khalishpur
2024-01-24,PH015,Paracetamol 500mg,41,Khalishpur
2024-01-24,PH015,ORS Sachet,18,Khalishpur
2024-01-24,PH015,Metronidazole 400mg,9,Khalishpur
2024-01-24,PH015,Cetirizine 10mg,14,Khalishpur
2024-01-24,PH015,Amoxicillin 500mg,8,Khalishpur
2024-01-24,PH015,Azithromycin 500mg,5,Khalishpur
2024-01-24,PH015,Zinc 20mg (child),11,Khalishpur
2024-01-24,PH015,Ciprofloxacin 500mg,5,Khalishpur
2024-01-24,PH015,Antihistamine Syrup,10,Khalishpur
2024-01-24,PH015,Vitamin C 500mg,18,Khalishpur
2024-01-24,PH015,Ranitidine 150mg,17,Khalishpur
2024-01-24,PH015,Antacid Tablet,18,Khalishpur
2024-01-24,PH015,Insulin (vial),5,Khalishpur
2024-01-24,PH015,Atorvastatin 10mg,5,Khalishpur
2024-01-24,PH015,Losartan 50mg,9,Khalishpur
2024-01-25,PH015,Paracetamol 500mg,35,Khalishpur
2024-01-25,PH015,ORS Sachet,20,Khalishpur
2024-01-25,PH015,Metronidazole 400mg,14,Khalishpur
2024-01-25,PH015,Cetirizine 10mg,11,Khalishpur
2024-01-25,PH015,Amoxicillin 500mg,8,Khalishpur
2024-01-25,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-25,PH015,Zinc 20mg (child),10,Khalishpur
2024-01-25,PH015,Ciprofloxacin 500mg,8,Khalishpur
2024-01-25,PH015,Antihistamine Syrup,10,Khalishpur
2024-01-25,PH015,Vitamin C 500mg,24,Khalishpur
2024-01-25,PH015,Ranitidine 150mg,18,Khalishpur
2024-01-25,PH015,Antacid Tablet,20,Khalishpur
2024-01-25,PH015,Insulin (vial),4,Khalishpur
2024-01-25,PH015,Atorvastatin 10mg,8,Khalishpur
2024-01-25,PH015,Losartan 50mg,9,Khalishpur
2024-01-26,PH015,Paracetamol 500mg,39,Khalishpur
2024-01-26,PH015,ORS Sachet,16,Khalishpur
2024-01-26,PH015,Metronidazole 400mg,14,Khalishpur
2024-01-26,PH015,Cetirizine 10mg,11,Khalishpur
2024-01-26,PH015,Amoxicillin 500mg,10,Khalishpur
2024-01-26,PH015,Azithromycin 500mg,6,Khalishpur
2024-01-26,PH015,Zinc 20mg (child),8,Khalishpur
2024-01-26,PH015,Ciprofloxacin 500mg,8,Khalishpur
2024-01-26,PH015,Antihistamine Syrup,9,Khalishpur
2024-01-26,PH015,Vitamin C 500mg,19,Khalishpur
2024-01-26,PH015,Ranitidine 150mg,15,Khalishpur
2024-01-26,PH015,Antacid Tablet,15,Khalishpur
2024-01-26,PH015,Insulin (vial),5,Khalishpur
2024-01-26,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-26,PH015,Losartan 50mg,8,Khalishpur
2024-01-27,PH015,Paracetamol 500mg,35,Khalishpur
2024-01-27,PH015,ORS Sachet,23,Khalishpur
2024-01-27,PH015,Metronidazole 400mg,13,Khalishpur
2024-01-27,PH015,Cetirizine 10mg,14,Khalishpur
2024-01-27,PH015,Amoxicillin 500mg,11,Khalishpur
2024-01-27,PH015,Azithromycin 500mg,7,Khalishpur
2024-01-27,PH015,Zinc 20mg (child),13,Khalishpur
2024-01-27,PH015,Ciprofloxacin 500mg,7,Khalishpur
2024-01-27,PH015,Antihistamine Syrup,8,Khalishpur
2024-01-27,PH015,Vitamin C 500mg,16,Khalishpur
2024-01-27,PH015,Ranitidine 150mg,15,Khalishpur
2024-01-27,PH015,Antacid Tablet,23,Khalishpur
2024-01-27,PH015,Insulin (vial),5,Khalishpur
2024-01-27,PH015,Atorvastatin 10mg,7,Khalishpur
2024-01-27,PH015,Losartan 50mg,6,Khalishpur
2024-01-28,PH015,Paracetamol 500mg,27,Khalishpur
2024-01-28,PH015,ORS Sachet,26,Khalishpur
2024-01-28,PH015,Metronidazole 400mg,13,Khalishpur
2024-01-28,PH015,Cetirizine 10mg,12,Khalishpur
2024-01-28,PH015,Amoxicillin 500mg,8,Khalishpur
2024-01-28,PH015,Azithromycin 500mg,7,Khalishpur
2024-01-28,PH015,Zinc 20mg (child),15,Khalishpur
2024-01-28,PH015,Ciprofloxacin 500mg,9,Khalishpur
2024-01-28,PH015,Antihistamine Syrup,11,Khalishpur
2024-01-28,PH015,Vitamin C 500mg,22,Khalishpur
2024-01-28,PH015,Ranitidine 150mg,14,Khalishpur
2024-01-28,PH015,Antacid Tablet,19,Khalishpur
2024-01-28,PH015,Insulin (vial),4,Khalishpur
2024-01-28,PH015,Atorvastatin 10mg,8,Khalishpur
2024-01-28,PH015,Losartan 50mg,6,Khalishpur
2024-01-29,PH015,Paracetamol 500mg,41,Khalishpur
2024-01-29,PH015,ORS Sachet,35,Khalishpur
2024-01-29,PH015,Metronidazole 400mg,14,Khalishpur
2024-01-29,PH015,Cetirizine 10mg,13,Khalishpur
2024-01-29,PH015,Amoxicillin 500mg,8,Khalishpur
2024-01-29,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-29,PH015,Zinc 20mg (child),19,Khalishpur
2024-01-29,PH015,Ciprofloxacin 500mg,11,Khalishpur
2024-01-29,PH015,Antihistamine Syrup,8,Khalishpur
2024-01-29,PH015,Vitamin C 500mg,18,Khalishpur
2024-01-29,PH015,Ranitidine 150mg,17,Khalishpur
2024-01-29,PH015,Antacid Tablet,21,Khalishpur
2024-01-29,PH015,Insulin (vial),6,Khalishpur
2024-01-29,PH015,Atorvastatin 10mg,8,Khalishpur
2024-01-29,PH015,Losartan 50mg,7,Khalishpur
2024-01-30,PH015,Paracetamol 500mg,37,Khalishpur
2024-01-30,PH015,ORS Sachet,39,Khalishpur
2024-01-30,PH015,Metronidazole 400mg,19,Khalishpur
2024-01-30,PH015,Cetirizine 10mg,15,Khalishpur
2024-01-30,PH015,Amoxicillin 500mg,10,Khalishpur
2024-01-30,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-30,PH015,Zinc 20mg (child),16,Khalishpur
2024-01-30,PH015,Ciprofloxacin 500mg,8,Khalishpur
2024-01-30,PH015,Antihistamine Syrup,11,Khalishpur
2024-01-30,PH015,Vitamin C 500mg,26,Khalishpur
2024-01-30,PH015,Ranitidine 150mg,12,Khalishpur
2024-01-30,PH015,Antacid Tablet,19,Khalishpur
2024-01-30,PH015,Insulin (vial),4,Khalishpur
2024-01-30,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-30,PH015,Losartan 50mg,9,Khalishpur
2024-01-31,PH015,Paracetamol 500mg,30,Khalishpur
2024-01-31,PH015,ORS Sachet,35,Khalishpur
2024-01-31,PH015,Metronidazole 400mg,25,Khalishpur
2024-01-31,PH015,Cetirizine 10mg,12,Khalishpur
